msno,is_churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,city,bd,gender,registered_via,trans_month,trans_year,expire_month,expire_year,registration_month,registration_year,membership_duration,autorenew_._not_cancel,registration_duration,reg_mem_duration
22776,0,33,30,149,149,1,22,38,0,9,4,2016,5,2016,5,2010,31,1,2219,2188
385325,0,41,30,149,149,1,9,30,0,7,10,2015,11,2015,7,2011,32,1,1592,1560
238070,0,41,30,99,99,1,5,32,0,7,12,2016,1,2017,4,2012,32,1,1713,1681
31767,0,40,30,149,149,1,6,44,1,9,12,2015,1,2016,7,2015,30,1,206,176
293610,0,31,30,149,149,1,13,35,1,3,5,2016,6,2016,4,2015,30,1,433,403
313545,0,41,30,119,119,1,5,32,1,7,10,2015,11,2015,2,2011,31,1,1741,1710
304829,0,34,30,149,149,1,16,25,0,9,1,2017,2,2017,5,2007,28,1,3581,3553
344791,0,41,30,99,99,1,15,29,0,7,10,2016,11,2016,7,2013,31,1,1229,1198
86591,0,34,30,149,149,1,11,25,0,9,12,2016,1,2017,11,2006,31,1,3722,3691
330310,0,34,30,149,149,1,3,45,1,9,5,2016,6,2016,1,2008,30,1,3098,3068
228275,0,40,30,149,149,1,5,28,0,9,7,2016,8,2016,3,2011,31,1,1958,1927
294497,0,37,30,149,149,1,13,28,1,9,12,2015,1,2016,7,2011,30,1,1630,1600
256685,0,36,30,150,150,0,22,24,0,9,3,2016,4,2016,3,2013,30,0,1131,1101
17261,0,37,30,149,149,1,13,24,0,3,11,2016,12,2016,12,2012,30,1,1461,1431
264005,0,40,31,149,149,1,5,0,0,9,1,2015,2,2015,11,2004,30,1,3752,3722
57641,0,40,30,149,149,1,13,33,1,3,8,2016,9,2016,9,2012,30,1,1456,1426
133364,0,37,30,149,149,1,9,22,0,3,6,2015,7,2015,10,2013,30,1,647,617
242297,0,39,30,149,149,1,13,29,1,9,5,2015,7,2015,8,2006,46,1,3245,3199
260278,0,37,30,149,149,1,4,38,0,9,9,2016,11,2016,11,2005,68,1,4019,3951
131038,0,39,0,0,149,1,13,40,0,9,4,2015,6,2015,7,2007,55,1,2893,2838
61361,0,41,30,149,149,1,13,46,1,7,1,2015,2,2015,4,2010,32,1,1768,1736
259718,0,34,30,149,149,1,10,32,1,9,2,2016,3,2016,4,2005,31,1,3994,3963
19226,0,41,30,99,99,1,4,31,0,7,5,2016,6,2016,1,2016,31,1,151,120
23278,0,38,30,149,149,0,12,19,0,9,6,2015,7,2015,3,2015,30,0,121,91
204000,0,34,30,149,149,1,5,49,1,9,1,2016,2,2016,10,2005,29,1,3776,3747
198130,0,38,30,149,149,0,12,24,1,9,2,2016,3,2016,6,2008,33,0,2832,2799
378847,0,41,30,129,129,1,10,35,0,7,5,2016,6,2016,1,2011,32,1,1978,1946
296738,0,38,30,149,149,0,13,17,0,3,2,2016,3,2016,3,2015,30,0,370,340
309474,0,33,30,149,149,1,5,28,1,3,1,2017,3,2017,10,2012,33,1,1609,1576
361625,0,41,30,149,149,1,4,0,1,7,7,2015,8,2015,5,2014,31,1,458,427
154258,0,21,30,149,149,1,15,27,1,9,1,2017,3,2017,5,2010,46,1,2498,2452
110367,0,39,30,149,149,1,13,49,1,9,11,2016,1,2017,1,2006,58,1,4026,3968
173697,0,39,31,149,149,1,14,23,1,3,2,2015,4,2015,11,2014,44,1,152,108
269213,0,40,30,149,149,1,14,25,0,3,11,2016,12,2016,10,2012,29,1,1542,1513
363887,0,40,30,149,149,1,4,22,0,3,6,2015,8,2015,8,2014,36,1,340,304
89728,0,38,30,149,149,0,5,19,1,4,7,2016,8,2016,12,2015,30,0,243,213
179257,0,41,30,99,99,1,13,27,1,7,11,2016,12,2016,2,2013,30,1,1386,1356
233835,0,40,30,149,149,1,22,28,0,9,8,2015,9,2015,3,2011,30,1,1658,1628
374371,0,39,30,149,149,1,13,28,1,9,7,2016,9,2016,4,2005,46,1,4172,4126
55504,0,37,30,149,149,1,13,44,0,3,8,2016,9,2016,11,2015,30,1,283,253
139209,0,36,30,180,180,0,4,23,1,9,11,2016,12,2016,8,2009,30,0,2656,2626
90791,0,40,30,149,149,1,5,55,1,9,12,2016,1,2017,8,2009,31,1,2711,2680
167592,0,39,30,149,149,1,13,38,0,9,6,2015,8,2015,3,2007,50,1,3075,3025
44220,0,39,30,149,149,1,14,33,1,9,7,2015,9,2015,8,2014,33,1,397,364
375842,0,41,30,99,99,1,6,26,1,7,8,2016,9,2016,2,2014,31,1,946,915
242038,0,34,30,149,149,1,4,33,0,9,6,2016,7,2016,10,2005,31,1,3952,3921
41917,0,34,30,149,149,1,22,32,0,9,11,2016,12,2016,1,2005,31,1,4382,4351
240150,0,41,30,149,149,1,13,22,1,7,10,2015,11,2015,8,2012,32,1,1187,1155
324616,0,40,0,0,149,1,15,27,1,3,5,2015,6,2015,8,2012,42,1,1023,981
341905,0,36,30,150,150,0,5,24,0,3,12,2015,1,2016,12,2012,30,0,1131,1101
333773,0,39,31,149,149,1,22,35,1,9,2,2015,4,2015,11,2012,55,1,882,827
16793,0,40,0,0,149,1,18,34,0,3,5,2015,6,2015,2,2015,30,1,130,100
237924,0,30,30,149,149,1,4,32,0,4,11,2016,12,2016,11,2015,29,1,377,348
312827,0,34,30,149,149,1,5,44,0,9,2,2016,3,2016,1,2007,31,1,3355,3324
101956,0,39,31,149,149,1,6,35,1,9,1,2015,3,2015,6,2007,40,1,2840,2800
80197,0,38,30,149,149,0,5,29,1,3,8,2015,9,2015,11,2013,30,0,657,627
161616,0,37,30,149,149,1,14,44,1,9,10,2016,11,2016,10,2010,30,1,2239,2209
217303,0,37,30,149,149,1,13,24,0,9,12,2015,1,2016,11,2010,30,1,1879,1849
72187,0,38,30,149,149,0,5,34,1,3,11,2015,12,2015,11,2014,30,0,382,352
63225,0,39,30,149,149,1,13,27,0,9,8,2016,10,2016,11,2004,42,1,4355,4313
152626,0,39,30,149,149,1,14,29,1,9,9,2016,11,2016,12,2012,49,1,1431,1382
92821,0,40,30,149,149,1,11,25,1,3,12,2016,12,2016,4,2016,-1,0,232,233
15,0,37,30,149,149,1,3,33,0,9,8,2016,9,2016,11,2006,31,1,3594,3563
382884,0,39,30,149,149,1,8,24,0,9,7,2015,9,2015,2,2013,32,1,923,891
150568,0,41,30,149,149,1,5,33,0,7,3,2016,4,2016,2,2014,31,1,789,758
310098,0,39,30,149,149,1,15,28,0,9,11,2016,1,2017,6,2009,49,1,2785,2736
292980,0,36,30,180,180,1,13,29,0,9,7,2016,8,2016,6,2007,30,1,3336,3306
42623,0,39,30,149,149,1,13,24,1,9,7,2015,9,2015,1,2014,44,1,591,547
108487,0,36,30,180,180,0,4,22,0,3,2,2017,3,2017,12,2012,30,0,1554,1524
367089,0,40,30,149,149,1,5,26,1,3,5,2016,6,2016,12,2014,30,1,557,527
12326,0,31,0,0,149,1,13,26,0,9,7,2015,8,2015,7,2011,31,1,1521,1490
1813,0,39,30,149,149,1,13,21,0,3,12,2016,2,2017,11,2013,55,1,1207,1152
354698,0,41,30,149,149,1,5,43,0,7,1,2015,2,2015,12,2011,33,1,1159,1126
360818,0,34,30,149,149,1,5,29,1,9,11,2015,12,2015,7,2009,31,1,2347,2316
69351,0,38,30,149,149,0,21,19,1,9,10,2016,12,2016,6,2012,58,0,1643,1585
374737,0,40,30,149,149,1,13,41,0,9,12,2015,1,2016,11,2010,37,1,1879,1842
100264,0,31,30,149,149,1,22,31,1,9,10,2016,11,2016,11,2005,30,1,4029,3999
180136,0,40,30,149,149,1,5,30,1,3,2,2017,3,2017,4,2014,46,1,1073,1027
385824,0,40,30,149,149,1,4,41,0,9,8,2016,9,2016,9,2004,30,1,4409,4379
145027,0,39,30,149,149,1,13,28,0,3,9,2015,11,2015,9,2013,42,1,773,731
221063,0,37,30,149,149,1,13,23,1,9,10,2016,10,2016,4,2015,-1,0,552,553
226916,0,38,30,149,149,0,5,17,0,4,2,2017,3,2017,11,2015,30,0,473,443
307292,0,37,0,0,149,1,12,25,1,3,5,2015,6,2015,4,2012,30,1,1139,1109
222143,0,39,30,149,149,1,22,23,1,9,11,2016,1,2017,4,2015,37,1,641,604
151979,0,33,30,149,149,1,7,31,0,3,2,2016,3,2016,8,2014,31,1,579,548
266434,0,39,30,149,149,1,13,31,1,9,5,2015,7,2015,1,2010,57,1,2010,1953
159113,0,38,30,149,149,0,4,19,0,3,1,2017,2,2017,8,2015,30,0,574,544
8739,0,40,30,149,149,1,5,49,1,9,10,2015,11,2015,5,2015,31,1,201,170
356910,0,41,30,129,129,1,13,36,0,7,8,2015,9,2015,11,2010,32,1,1765,1733
193952,0,40,31,149,149,1,5,35,0,9,2,2015,3,2015,5,2009,27,1,2131,2104
342980,0,37,30,149,149,1,13,38,1,9,8,2015,9,2015,11,2007,31,1,2877,2846
61165,0,41,30,149,149,1,10,20,1,7,9,2015,10,2015,6,2015,30,1,121,91
216415,0,37,30,149,149,1,5,26,1,9,11,2016,12,2016,5,2009,31,1,2748,2717
37882,0,39,30,149,149,1,13,27,1,9,11,2016,2,2017,1,2009,81,1,2955,2874
8883,0,40,30,149,149,1,13,31,1,9,6,2016,7,2016,8,2014,29,1,696,667
379569,0,41,30,149,119,1,5,29,0,7,1,2015,2,2015,10,2013,28,1,507,479
154756,0,33,195,894,894,0,13,25,0,9,9,2015,3,2016,6,2007,195,0,3224,3029
294416,0,33,30,149,149,1,4,38,1,9,1,2016,2,2016,10,2005,29,1,3776,3747
141180,0,22,195,894,894,0,5,23,0,9,7,2016,2,2017,2,2006,195,0,4008,3813
66684,0,40,30,149,149,1,22,25,0,3,2,2017,3,2017,3,2012,32,1,1830,1798
69437,0,40,30,149,149,1,6,0,0,3,9,2015,10,2015,11,2012,29,1,1066,1037
117909,0,40,30,149,149,1,18,28,1,3,6,2016,7,2016,11,2012,29,1,1356,1327
237517,0,40,30,149,149,1,14,33,0,9,8,2016,9,2016,7,2004,30,1,4420,4390
168113,0,36,30,180,180,1,5,36,0,9,9,2016,10,2016,1,2012,29,1,1734,1705
166833,0,39,30,149,149,1,13,32,1,3,9,2016,11,2016,5,2013,39,1,1287,1248
280641,0,39,30,149,149,1,15,48,0,9,11,2015,12,2015,7,2012,40,1,1231,1191
132410,0,39,30,149,149,1,5,30,1,9,9,2015,11,2015,7,2010,50,1,1956,1906
121441,0,37,30,149,149,1,13,24,1,9,9,2015,9,2015,4,2012,0,0,1265,1265
24447,0,37,30,149,149,1,7,24,0,9,10,2016,11,2016,12,2015,30,1,310,280
168980,0,40,31,149,149,1,22,28,0,3,3,2015,4,2015,1,2013,30,1,809,779
214456,0,41,30,149,149,1,13,23,1,7,8,2015,9,2015,11,2012,31,1,1025,994
197923,0,33,30,149,149,1,5,35,1,9,7,2016,8,2016,4,2012,31,1,1587,1556
367029,0,34,30,149,149,1,12,28,0,9,10,2016,11,2016,11,2006,30,1,3663,3633
51243,0,36,30,180,180,1,4,43,0,9,1,2017,2,2017,3,2015,30,1,688,658
174021,0,39,31,149,149,1,8,26,0,9,3,2015,5,2015,10,2004,48,1,3856,3808
132454,0,33,30,149,149,1,13,38,1,9,11,2016,12,2016,5,2008,31,1,3165,3134
151522,0,33,0,0,149,1,14,41,0,9,10,2015,11,2015,7,2004,30,1,4151,4121
28626,0,38,30,149,149,0,13,23,1,9,1,2017,2,2017,1,2016,30,0,416,386
26795,0,40,30,149,149,1,8,28,0,9,6,2016,7,2016,5,2014,29,1,793,764
346508,0,36,30,180,180,1,22,23,0,3,9,2016,11,2016,7,2015,36,1,485,449
185666,0,38,30,149,149,0,13,25,0,3,2,2016,3,2016,10,2014,30,0,518,488
55620,0,40,30,149,149,1,13,30,0,9,8,2016,9,2016,6,2009,31,1,2657,2626
55760,0,38,30,149,149,0,22,35,1,3,11,2015,12,2015,8,2015,30,0,136,106
59464,0,36,30,180,180,1,15,36,0,9,2,2017,3,2017,4,2011,27,1,2164,2137
137675,0,41,30,129,129,1,17,0,0,7,5,2016,6,2016,2,2011,32,1,1947,1915
154467,0,40,30,149,149,1,6,31,0,3,6,2015,6,2015,5,2013,-2,0,736,738
379924,0,37,30,149,149,1,15,44,1,9,10,2015,11,2015,10,2010,38,1,1874,1836
370085,0,39,30,149,149,1,13,31,0,9,8,2016,10,2016,4,2011,58,1,2008,1950
190141,0,40,30,149,149,1,22,25,0,3,11,2016,12,2016,8,2013,31,1,1233,1202
81759,0,37,30,149,149,1,13,27,1,9,4,2016,5,2016,7,2012,29,1,1392,1363
6256,0,39,30,149,149,1,15,29,0,9,7,2016,9,2016,6,2008,37,1,3017,2980
207353,0,36,30,180,180,0,15,30,1,9,8,2016,9,2016,11,2011,30,0,1751,1721
16621,0,41,30,129,129,1,5,34,1,7,9,2015,10,2015,4,2011,30,1,1652,1622
164107,0,38,30,149,149,0,13,25,1,3,3,2016,4,2016,11,2013,30,0,880,850
357326,0,41,30,129,129,1,14,44,0,7,9,2015,10,2015,4,2011,31,1,1644,1613
208006,0,41,30,149,149,1,13,33,1,7,4,2016,5,2016,5,2014,30,1,731,701
61155,0,40,30,149,149,1,22,28,0,9,7,2015,8,2015,12,2013,31,1,608,577
7615,0,38,30,149,149,0,4,19,1,9,2,2017,3,2017,12,2015,30,0,456,426
116742,0,41,30,149,149,1,1,39,1,7,11,2016,12,2016,10,2013,30,1,1157,1127
179800,0,41,30,99,99,1,12,24,0,7,11,2016,12,2016,2,2016,30,1,303,273
255,0,41,30,129,129,1,13,39,1,7,8,2015,9,2015,6,2011,31,1,1547,1516
157591,0,37,30,149,149,1,6,37,0,9,1,2016,2,2016,9,2011,34,1,1619,1585
75370,0,41,30,99,99,1,8,25,0,7,2,2017,3,2017,7,2015,28,1,609,581
285939,0,41,30,99,99,1,5,25,1,7,1,2016,2,2016,12,2012,31,1,1154,1123
72467,0,33,30,149,149,1,6,35,0,9,1,2016,2,2016,3,2014,29,1,726,697
23669,0,40,30,149,149,1,13,30,0,9,12,2016,1,2017,4,2009,30,1,2826,2796
182731,0,41,30,99,99,1,22,22,0,7,12,2016,1,2017,10,2014,31,1,834,803
166258,0,40,30,149,149,1,22,25,1,9,9,2015,10,2015,11,2007,29,1,2889,2860
9660,0,41,30,99,99,1,15,34,1,7,12,2016,1,2017,1,2016,31,1,375,344
109394,0,39,30,149,149,1,15,30,1,9,9,2016,11,2016,6,2007,57,1,3452,3395
377356,0,39,30,149,149,1,4,33,0,9,1,2016,3,2016,3,2006,51,1,3664,3613
153589,0,37,30,149,149,1,22,28,1,9,7,2016,8,2016,12,2011,30,1,1698,1668
256259,0,41,30,149,149,1,13,29,0,7,8,2015,9,2015,1,2012,32,1,1357,1325
266390,0,34,30,149,149,1,22,33,0,9,10,2016,11,2016,4,2008,30,1,3158,3128
299685,0,41,30,149,149,1,5,35,1,7,10,2016,11,2016,10,2014,31,1,761,730
272748,0,36,30,150,150,0,22,23,1,3,2,2016,3,2016,2,2016,33,0,33,0
292805,0,35,7,0,0,0,22,18,0,3,9,2016,9,2016,2,2013,5,0,1309,1304
140932,0,34,0,0,149,1,6,34,1,9,3,2015,4,2015,6,2007,30,1,2872,2842
203851,0,41,30,129,129,1,15,25,1,7,9,2016,10,2016,8,2013,30,1,1168,1138
29565,0,37,31,149,149,1,4,38,1,9,4,2015,5,2015,5,2010,30,1,1831,1801
381344,0,39,30,149,149,1,22,29,1,9,9,2015,11,2015,1,2014,40,1,670,630
59900,0,37,30,149,149,1,5,43,0,9,11,2015,12,2015,10,2008,30,1,2627,2597
293999,0,40,30,149,149,1,5,25,0,3,11,2015,12,2015,4,2014,30,1,593,563
66336,0,39,30,149,149,1,13,26,0,3,10,2016,12,2016,6,2013,38,1,1262,1224
338050,0,19,30,149,149,1,13,39,1,9,11,2016,1,2017,8,2005,58,1,4187,4129
324406,0,41,0,0,129,1,1,63,0,7,4,2015,5,2015,6,2013,29,1,720,691
55993,0,21,31,149,149,1,6,28,0,9,1,2015,3,2015,2,2007,30,1,2936,2906
194297,0,34,0,0,149,1,4,34,1,3,3,2015,4,2015,2,2013,30,1,792,762
58783,0,37,0,0,149,1,13,21,1,9,5,2015,6,2015,9,2009,30,1,2089,2059
63793,0,40,30,149,149,1,11,40,0,3,11,2015,12,2015,1,2015,30,1,324,294
111786,0,39,30,149,149,1,22,30,0,9,7,2015,9,2015,9,2010,49,1,1827,1778
128706,0,41,30,129,129,1,12,21,0,7,1,2017,2,2017,1,2012,32,1,1850,1818
249132,0,37,30,149,149,1,13,23,0,3,4,2016,5,2016,2,2014,30,1,798,768
211716,0,39,30,149,149,1,15,33,0,9,7,2015,9,2015,6,2012,37,1,1176,1139
165001,0,38,30,149,149,0,13,27,0,3,7,2016,8,2016,11,2014,30,0,648,618
257775,0,21,30,149,149,1,15,31,0,9,12,2016,2,2017,12,2007,48,1,3351,3303
4412,0,37,30,149,149,1,13,34,0,4,10,2016,11,2016,6,2016,30,1,157,127
106654,0,29,30,180,180,0,12,18,1,3,2,2017,3,2017,5,2012,30,0,1762,1732
57162,0,36,30,180,180,1,4,21,0,3,1,2017,2,2017,1,2013,30,1,1486,1456
326716,0,36,30,180,180,0,13,27,1,3,8,2016,9,2016,10,2014,30,0,686,656
171314,0,36,30,180,180,0,6,26,1,3,2,2017,3,2017,9,2015,30,0,553,523
70027,0,39,31,149,149,1,13,50,0,9,2,2015,4,2015,11,2011,56,1,1254,1198
96888,0,35,7,0,0,0,13,16,1,9,9,2016,9,2016,10,2014,5,0,677,672
309498,0,38,30,149,149,0,22,20,1,3,7,2016,8,2016,8,2012,30,0,1452,1422
171517,0,38,30,149,149,0,15,20,0,3,10,2015,11,2015,9,2013,30,0,800,770
238138,0,37,30,149,149,1,22,35,0,9,7,2016,8,2016,6,2010,32,1,2255,2223
40581,0,39,0,0,149,1,10,26,1,3,4,2015,6,2015,3,2012,55,1,1200,1145
325343,0,37,30,149,149,1,3,29,1,3,12,2015,1,2016,8,2013,30,1,865,835
356889,0,33,0,0,149,1,4,46,0,9,7,2015,8,2015,6,2008,31,1,2628,2597
359241,0,41,30,99,99,1,14,34,0,7,5,2016,6,2016,1,2016,31,1,151,120
373302,0,41,30,149,149,1,13,46,1,7,11,2015,1,2016,1,2012,32,1,1431,1399
246057,0,41,30,129,129,1,18,30,1,7,3,2015,4,2015,6,2011,32,1,1400,1368
256761,0,39,30,149,149,1,13,34,0,9,9,2016,11,2016,6,2008,54,1,3093,3039
255086,0,34,30,149,149,1,22,25,0,9,6,2016,7,2016,6,2011,31,1,1863,1832
238517,0,41,30,149,149,1,20,29,1,7,8,2016,9,2016,3,2013,31,1,1278,1247
292372,0,34,30,149,149,1,13,38,0,9,11,2015,12,2015,10,2009,31,1,2256,2225
59301,0,34,30,149,149,1,13,40,1,9,4,2016,5,2016,11,2005,31,1,3858,3827
321072,0,38,30,149,149,0,22,32,0,4,9,2016,10,2016,11,2015,30,0,313,283
177172,0,38,30,149,149,0,9,20,0,3,10,2015,11,2015,9,2015,30,0,78,48
117600,0,31,30,149,149,1,3,28,1,9,10,2016,11,2016,3,2011,30,1,2087,2057
266512,0,30,30,149,149,1,10,25,0,4,10,2016,11,2016,1,2016,31,1,302,271
258726,0,38,30,149,149,0,13,24,0,9,12,2015,1,2016,8,2015,32,0,152,120
289128,0,41,30,149,149,1,17,44,0,7,3,2016,4,2016,5,2012,31,1,1415,1384
198463,0,30,30,149,149,1,6,41,0,9,7,2016,8,2016,6,2009,27,0,2621,2594
3936,0,37,31,149,149,1,22,21,1,9,1,2015,2,2015,3,2010,32,1,1792,1760
152626,0,39,30,149,149,1,14,29,1,9,12,2015,1,2016,12,2012,47,1,1126,1079
52108,0,41,30,149,149,1,15,20,1,7,2,2017,3,2017,10,2015,28,1,517,489
333073,0,39,30,149,149,1,15,36,0,9,8,2016,10,2016,6,2007,48,1,3414,3366
341619,0,40,30,149,149,1,22,28,1,9,12,2016,1,2017,6,2008,30,1,3136,3106
39214,0,37,31,149,149,1,13,27,1,9,3,2015,4,2015,12,2009,32,1,1929,1897
378591,0,33,30,149,149,1,18,26,1,9,6,2016,8,2016,12,2015,33,1,225,192
175105,0,40,30,149,149,1,6,31,1,9,12,2016,1,2017,1,2006,31,1,4027,3996
354353,0,41,30,99,99,1,13,47,1,7,10,2015,11,2015,10,2015,30,1,30,0
88355,0,40,30,149,149,1,21,25,0,3,10,2015,11,2015,10,2014,30,1,372,342
132605,0,39,30,149,149,1,5,32,1,9,1,2017,3,2017,8,2006,38,1,3848,3810
265580,0,40,30,149,149,1,13,24,0,3,1,2017,2,2017,1,2013,30,1,1463,1433
269009,0,40,30,149,149,1,5,35,1,4,8,2016,9,2016,6,2016,21,0,84,63
187593,0,41,30,129,129,1,12,29,0,7,6,2015,7,2015,6,2011,31,1,1494,1463
247738,0,29,30,180,180,1,13,25,1,9,12,2016,1,2017,4,2005,31,1,4297,4266
73643,0,38,30,149,149,0,5,22,1,9,11,2015,12,2015,10,2015,31,0,63,32
289949,0,41,0,0,119,1,15,22,0,7,4,2015,5,2015,3,2013,29,1,806,777
202857,0,33,30,149,149,1,13,50,1,9,5,2016,6,2016,4,2008,30,1,2992,2962
320505,0,37,31,149,149,1,13,41,0,9,1,2015,3,2015,4,2007,29,1,2866,2837
96941,0,34,0,0,149,1,13,30,1,9,3,2015,4,2015,3,2008,30,1,2605,2575
225571,0,39,30,149,149,1,13,25,0,9,10,2016,12,2016,8,2013,43,1,1218,1175
222220,0,41,30,99,99,1,13,46,1,7,2,2017,3,2017,1,2012,29,1,1898,1869
170600,0,41,30,149,149,1,5,37,0,7,3,2015,3,2015,3,2010,0,0,1801,1801
32705,0,34,30,149,149,1,17,28,1,9,7,2016,8,2016,1,2008,31,1,3137,3106
335767,0,40,30,149,149,1,17,26,1,9,8,2016,12,2016,8,2008,119,1,3037,2918
187623,0,39,30,149,149,1,22,0,0,3,12,2015,1,2016,8,2014,56,1,531,475
324104,0,36,30,180,180,0,1,22,1,4,1,2017,2,2017,11,2016,30,0,71,41
247828,0,39,30,149,149,1,4,27,0,9,1,2016,3,2016,8,2006,46,1,3498,3452
319561,0,40,31,149,149,1,14,36,0,9,3,2015,4,2015,4,2013,33,1,751,718
183044,0,40,30,149,149,1,13,42,0,9,10,2015,11,2015,5,2007,30,1,3098,3068
168956,0,41,30,99,99,1,14,54,0,7,8,2016,9,2016,2,2016,31,1,213,182
323038,0,37,30,149,149,1,15,30,0,9,10,2016,10,2016,8,2007,-1,0,3350,3351
317256,0,41,30,129,129,1,14,0,1,7,3,2016,10,2016,5,2010,191,1,2331,2140
243033,0,31,30,149,149,1,13,33,0,9,9,2016,10,2016,6,2016,31,1,148,117
65459,0,38,30,149,149,0,22,21,0,4,2,2016,3,2016,1,2016,30,0,64,34
50697,0,39,30,149,149,1,12,26,0,9,9,2016,11,2016,6,2006,44,1,3791,3747
277724,0,40,30,149,149,1,6,31,1,9,7,2016,8,2016,7,2013,30,1,1127,1097
59206,0,34,30,149,149,1,16,29,1,9,1,2017,2,2017,3,2007,28,1,3642,3614
106421,0,34,0,0,149,1,15,47,1,9,9,2015,10,2015,2,2005,31,1,3914,3883
168554,0,34,0,0,149,1,15,34,1,9,3,2015,4,2015,9,2007,30,1,2798,2768
10966,0,41,30,149,149,1,1,0,1,7,9,2016,10,2016,4,2012,31,1,1644,1613
245923,0,38,30,149,149,0,5,22,0,3,11,2015,12,2015,6,2015,30,0,195,165
255572,0,39,30,149,149,1,13,33,0,3,5,2015,7,2015,12,2012,49,1,932,883
2903,0,41,30,149,149,1,15,28,0,7,2,2016,3,2016,2,2011,30,1,1855,1825
240033,0,29,30,180,180,0,5,26,0,9,6,2016,7,2016,2,2016,30,0,154,124
52177,0,39,30,149,149,1,15,30,1,9,8,2015,10,2015,9,2009,43,1,2225,2182
120109,0,37,30,149,149,1,15,26,1,9,4,2016,5,2016,9,2011,29,1,1697,1668
155890,0,37,30,149,149,1,5,41,1,9,10,2016,11,2016,10,2008,31,1,2961,2930
67569,0,34,30,149,149,1,5,51,1,9,4,2016,5,2016,5,2011,31,1,1846,1815
385605,0,34,0,0,149,1,16,30,1,9,3,2015,4,2015,4,2007,30,1,2946,2916
138698,0,38,30,149,149,0,5,21,0,9,6,2015,7,2015,1,2013,31,0,903,872
314738,0,33,30,149,149,1,13,23,0,9,3,2016,4,2016,3,2007,30,1,3339,3309
88375,0,39,30,149,149,1,5,46,0,9,1,2016,3,2016,9,2012,43,1,1278,1235
117223,0,36,30,180,180,0,5,23,1,4,2,2017,3,2017,12,2015,30,0,444,414
46634,0,41,30,99,99,1,5,23,1,7,12,2016,1,2017,9,2016,31,1,122,91
299551,0,39,30,149,149,1,9,36,0,9,12,2016,2,2017,10,2010,36,1,2315,2279
126988,0,41,30,99,99,1,13,28,0,7,12,2016,1,2017,6,2013,31,1,1302,1271
383381,0,40,31,149,149,1,13,32,0,9,2,2015,3,2015,6,2012,27,1,1007,980
10145,0,37,30,149,149,1,18,23,0,3,5,2016,5,2016,6,2013,-1,0,1045,1046
140377,0,37,30,149,149,1,12,31,1,9,11,2016,12,2016,9,2013,30,1,1187,1157
278863,0,39,30,149,149,1,5,30,0,3,5,2015,8,2015,3,2014,62,1,493,431
263053,0,32,180,536,536,0,5,63,0,9,2,2016,8,2016,2,2016,186,0,186,0
252938,0,33,30,149,149,1,22,43,1,9,2,2016,3,2016,1,2005,31,1,4097,4066
327244,0,38,30,149,149,0,6,26,1,9,1,2016,2,2016,1,2012,30,0,1494,1464
361087,0,34,0,0,149,1,3,31,0,9,6,2015,7,2015,3,2010,31,1,1950,1919
124510,0,34,0,0,149,1,14,30,1,9,3,2015,4,2015,7,2006,30,1,3203,3173
332151,0,33,30,149,149,1,4,34,1,9,1,2016,3,2016,5,2004,34,1,4313,4279
31595,0,37,30,149,149,1,13,31,1,9,1,2016,2,2016,4,2012,30,1,1385,1355
223318,0,31,30,149,149,1,22,29,1,3,7,2016,8,2016,12,2012,31,1,1350,1319
170916,0,39,30,149,149,1,22,31,1,9,9,2015,11,2015,3,2012,53,1,1352,1299
159561,0,40,30,149,149,1,5,32,0,3,2,2016,3,2016,11,2013,33,1,829,796
220727,0,41,30,99,99,1,9,38,1,7,7,2016,8,2016,3,2012,31,1,1619,1588
189184,0,38,30,149,149,0,13,20,1,9,1,2017,2,2017,12,2007,30,0,3349,3319
239902,0,41,30,149,149,1,15,27,0,7,3,2016,4,2016,2,2012,32,1,1521,1489
270666,0,41,30,99,99,1,5,30,0,7,5,2016,6,2016,2,2012,31,1,1576,1545
2683,0,38,30,149,149,0,5,25,1,9,1,2015,3,2015,4,2014,34,0,338,304
57954,0,40,31,149,149,1,13,56,1,9,2,2015,2,2015,7,2007,2,0,2787,2785
160294,0,40,30,149,149,1,4,33,0,3,5,2016,6,2016,1,2013,32,1,1255,1223
89451,0,38,30,149,149,0,13,22,0,3,7,2016,8,2016,1,2014,30,0,934,904
231144,0,36,30,180,180,1,15,39,1,9,9,2016,10,2016,6,2011,29,1,1950,1921
54572,0,36,30,150,150,0,4,24,1,3,9,2015,10,2015,10,2012,30,0,1081,1051
140145,0,34,0,0,149,1,14,31,1,9,8,2015,9,2015,11,2005,30,1,3617,3587
163360,0,38,7,0,0,0,13,22,1,9,2,2016,2,2016,1,2014,7,0,756,749
312321,0,33,30,149,149,1,14,0,1,9,11,2015,12,2015,9,2005,31,1,3747,3716
151629,0,31,30,149,149,1,22,27,0,9,12,2016,1,2017,1,2009,31,1,2927,2896
73638,0,34,30,149,149,1,5,54,0,9,1,2017,2,2017,2,2008,28,1,3299,3271
320469,0,39,30,149,149,1,5,35,0,9,10,2016,12,2016,4,2008,45,1,3162,3117
146763,0,41,30,99,99,1,5,58,1,7,1,2016,2,2016,8,2015,31,1,184,153
132341,0,40,30,149,149,1,4,24,1,4,10,2016,11,2016,6,2016,30,1,158,128
